paper id,year,title,abstract,url
e0eca7c877e74e6f0a8f24b3119d7e3c71f179e0,2023,Lipid metabolism related gene signature predicts prognosis and depicts tumor microenvironment immune landscape in gliomas,Background Glioma is the most common primary brain tumor in adults and accounts for more than of brain malignancies Lipids are crucial components of biological membranes and other structures in cells Accumulating evidence has supported the role of lipid metabolism in reshaping the tumor immune microenvironment TME However the relationship between the immune TME of glioma and lipid metabolism remain poorly described Materials and methods The RNA seq data and clinicopathological information of primary glioma patients were downloaded from The Cancer Genome Atlas TCGA and Chinese Glioma Genome Atlas CGGA An independent RNA seq dataset from the West China Hospital WCH also included in the study Univariate Cox regression and LASSO Cox regression model was first to determine the prognostic gene signature from lipid metabolism related genes LMRGs Then a risk score named LMRGs related risk score LRS was established and patients were stratified into high and low risk groups according to LRS The prognostic value of the LRS was further demonstrated by construction of a glioma risk nomogram ESTIMATE and CIBERSORTx were used to depicted the TME immune landscape Tumor Immune Dysfunction and Exclusion TIDE was utilized to predict the therapeutic response of immune checkpoint blockades ICB among glioma patients Results A total of LMRGs were differentially expressed between gliomas and brain tissue Finally prognostic LMRGs were included in the construction of LRS The LRS was demonstrated to be an independent prognostic predictor for glioma patients and a nomogram consisting of the LRS IDH mutational status WHO grade and radiotherapy showed a C index of LRS values were significantly associated with stromal score immune score and ESTIMATE score CIBERSORTx indicated remarkable differences in the abundance of TME immune cells between patients with high and low LRS risk levels Based on the results of TIDE algorithm we speculated that the high risk group had a greater chance of benefiting from immunotherapy Conclusion The risk model based upon LMRGs could effectively predict prognosis in patients with glioma Risk score also divided glioma patients into different groups with distinct TME immune characteristics Immunotherapy is potentially beneficial to glioma patients with certain lipid metabolism profiles,https://www.semanticscholar.org/paper/e0eca7c877e74e6f0a8f24b3119d7e3c71f179e0
1759df04b5cea4bde14286527b395e78bc815250,2023,Glioma derived ANXA suppresses the immune response to TLR ligands by promoting an anti inflammatory tumor microenvironment,None,https://www.semanticscholar.org/paper/1759df04b5cea4bde14286527b395e78bc815250
9ff75528d96755cd00c982f1450943a8538d6614,2023,Single cell RNA sequencing reveals tumor heterogeneity microenvironment and drug resistance mechanisms of recurrent glioblastoma,Glioblastomas are highly heterogeneous brain tumors Despite the availability of standard treatment for glioblastoma multiforme GBM i e Stupp protocol which involves surgical resection followed by radiotherapy and chemotherapy glioblastoma remains refractory to treatment and recurrence is inevitable Moreover the biology of recurrent glioblastoma remains unclear Increasing evidence has shown that intratumoral heterogeneity and the tumor microenvironment contribute to therapeutic resistance However the interaction between intracellular heterogeneity and drug resistance in recurrent GBMs remains controversial The aim of this study was to map the transcriptome landscape of cancer cells and the tumor heterogeneity and tumor microenvironment in recurrent and drug resistant GBMs at a single cell resolution and further explore the mechanism of drug resistance of GBMs We analyzed six tumor tissue samples from three patients with primary GBM and three patients with recurrent GBM in which recurrence and drug resistance developed after treatment with the standard Stupp protocol using single cell RNA sequencing Using unbiased clustering nine major cell clusters were identified Upregulation of the expression of stemness related and cell cycle related genes was observed in recurrent GBM cells Compared with the initial GBM tissues recurrent GBM tissues showed a decreased proportion of microglia consistent with previous reports Finally vascular endothelial growth factor A expression and the blood brain barrier permeability were high and the O methylguanine DNA methyltransferase related signaling pathway was activated in recurrent GBM Our results delineate the single cell map of recurrent glioblastoma tumor heterogeneity tumor microenvironment and drug resistance mechanisms providing new insights into treatment strategies for recurrent glioblastomas,https://www.semanticscholar.org/paper/9ff75528d96755cd00c982f1450943a8538d6614
f0f098c09f1d73a042b1f48e179be2fc98eac03b,2023,Overcoming challenges in glioblastoma treatment targeting infiltrating cancer cells and harnessing the tumor microenvironment,Glioblastoma GB is a highly malignant primary brain tumor with limited treatment options and poor prognosis Despite current treatment approaches including surgical resection radiation therapy and chemotherapy with temozolomide TMZ GB remains mostly incurable due to its invasive growth pattern limited drug penetration beyond the blood brain barrier BBB and resistance to conventional therapies One of the main challenges in GB treatment is effectively eliminating infiltrating cancer cells that remain in the brain parenchyma after primary tumor resection We ve reviewed the most recent challenges and surveyed the potential strategies aimed at enhancing local treatment outcomes,https://www.semanticscholar.org/paper/f0f098c09f1d73a042b1f48e179be2fc98eac03b
29f1e5e2ef266b11fc2b1f40b9960b1f44b22d21,2023,Interactions between microglia and glioma in tumor microenvironment,Gliomas the most prevalent primary tumors in the central nervous system are marked by their immunosuppressive properties and consequent poor patient prognosis Current evidence emphasizes the pivotal role of the tumor microenvironment in the progression of gliomas largely attributed to tumor associated macrophages brain resident microglia and bone marrow derived macrophages that create a tumor microenvironment conducive to the growth and invasion of tumor cells Yet distinguishing between these two cell subgroups remains a challenge Thus our review starts by analyzing the heterogeneity between these two cell subsets then places emphasis on elucidating the complex interactions between microglia and glioma cells Finally we conclude with a summary of current attempts at immunotherapy that target microglia However given that independent research on microglia is still in its initial stages and has many shortcomings at the present time we express our related concerns and hope that further research will be carried out to address these issues in the future,https://www.semanticscholar.org/paper/29f1e5e2ef266b11fc2b1f40b9960b1f44b22d21
1ef3b1a9a295f8a5c743704cd3be2fb805a8b2b7,2023,E cadherin expression in the tumor microenvironment of advanced epidermal growth factor receptor mutant lung adenocarcinoma and the association with prognosis,None,https://www.semanticscholar.org/paper/1ef3b1a9a295f8a5c743704cd3be2fb805a8b2b7
1745f0a043bd940043227082e30008def0f7411e,2023,Synthetic High Density Lipoprotein Based Nanomedicine to Silence SOCS in Tumor Microenvironment and Trigger Antitumor Immunity against Glioma,Immunotherapies have shed light on the treatment of many cancers but have not improved outcomes of glioma GBM Here we demonstrate that suppressors of cytokine signaling SOCS is associated with the GBM associated immunosuppression and develop a multifunctional nanomedicine which silences SOCS in the tumor microenvironment TME of GBM and triggers strong antitumor immunity against GBM Synthetic high density lipoprotein sHDL was selected as the nanocarrier and a peptide was used to facilitate the blood brain barrier BBB penetration The nanocarrier was functioned with a siRNA a peptide vaccine and an adjuvant to trigger antitumor immunity In vivo the nanomedicine concentrated on the TME further promoting dendritic cell maturation and T cell proliferation triggering strong cytotoxic T lymphocyte CTL responses and inhibiting tumor growth Our work provides an alternative strategy to simultaneously target and modulate TME in GBM patients and points to an avenue for improving the efficacy of immunotherapeutics,https://www.semanticscholar.org/paper/1745f0a043bd940043227082e30008def0f7411e
43ba2d1fec29ee70f46aec873c2ec54ef76ff067,2022,Tumor Microenvironment in Glioma Invasion,A major malignant trait of gliomas is their remarkable infiltration capacity When glioma develops the tumor cells have already reached the distant part Therefore complete removal of the glioma is impossible Recently research on the involvement of the tumor microenvironment in glioma invasion has advanced Local hypoxia triggers cell migration as an environmental factor The transcription factor hypoxia inducible factor HIF produced in tumor cells under hypoxia promotes the transcription of various invasion related molecules The extracellular matrix surrounding tumors is degraded by proteases secreted by tumor cells and simultaneously replaced by an extracellular matrix that promotes infiltration Astrocytes and microglia become tumor associated astrocytes and glioma associated macrophages microglia respectively in relation to tumor cells These cells also promote glioma invasion Interactions between glioma cells actively promote infiltration of each other Surgery chemotherapy and radiation therapy transform the microenvironment allowing glioma cells to invade These findings indicate that the tumor microenvironment may be a target for glioma invasion On the other hand because the living body actively promotes tumor infiltration in response to the tumor it is necessary to reconsider whether the invasion itself is friend or foe to the brain,https://www.semanticscholar.org/paper/43ba2d1fec29ee70f46aec873c2ec54ef76ff067
978185fcc36ba4a939d64a15f2fc1ca539c98383,2021,Distinct tumor signatures using deep learning based characterization of the peritumoral microenvironment in glioblastomas and brain metastases,None,https://www.semanticscholar.org/paper/978185fcc36ba4a939d64a15f2fc1ca539c98383
4db7d3450d9c182c3a367bd479024b5107676740,2023,Focused ultrasound combined with radiotherapy for malignant brain tumor a preclinical and clinical study,None,https://www.semanticscholar.org/paper/4db7d3450d9c182c3a367bd479024b5107676740
9e75538c5eccb027312fe2c1359716278ca8fb4f,2023,Single cell sequencing reveals the landscape of the human brain metastatic microenvironment,None,https://www.semanticscholar.org/paper/9e75538c5eccb027312fe2c1359716278ca8fb4f
400fa7caed7efe8c4edb65d8f343f3ef5a62d150,2023,The SLC A SNAT amino acid transporter from pathophysiology to pro cancer roles in the tumor microenvironment,SLC A SNAT is a system N transporter that can mediate net inward or outward transmembrane fluxes of neutral amino acids coupled with Na symport and H antiport Its preferential substrates are amino acids with side chains containing amide glutamine and asparagine or imidazole histidine groups but also serine glycine and alanine are transported by the carrier Expressed in the pancreas intestinal tract brain liver bone marrow and placenta it is regulated at mRNA and protein levels by mTORC and WNT catenin pathways and it is sensitive to pH nutritional stress inflammation and hypoxia SNAT expression has been found to be altered in pathological conditions such as chronic inflammatory diseases gestational complications chronic metabolic acidosis and malnutrition Growing experimental evidence shows that SNAT is overexpressed in several types of cancer cells Moreover recently published results indicate that SNAT expression in stromal cells can support the metabolic exchanges occurring in the tumor microenvironment of asparagine auxotroph tumors We review the functional role of the SNAT transporter in pathophysiology and propose that due to its peculiar operational and regulatory features SNAT may play important pro cancer roles when expressed either in neoplastic or in stromal cells of glutamine auxotroph tumors,https://www.semanticscholar.org/paper/400fa7caed7efe8c4edb65d8f343f3ef5a62d150
8d6d3c45071841bd56acbe1b432729d6e4e51999,2023,The Role of Hypoxia in Brain Tumor Immune Responses,Oxygen is a vital component of living cells Low levels of oxygen in body tissues known as hypoxia can affect multiple cellular functions across a variety of cell types and are a hallmark of brain tumors In the tumor microenvironment abnormal vasculature and enhanced oxygen consumption by tumor cells induce broad hypoxia that affects not only tumor cell characteristics but also the antitumor immune system Although some immune reactions require hypoxia hypoxia generally negatively affects immunity Hypoxia induces tumor cell invasion cellular adaptations to hypoxia and tumor cell radioresistance In addition hypoxia limits the efficacy of immunotherapy and hinders antitumor responses Therefore understanding the role of hypoxia in the brain tumor which usually does not respond to immunotherapy alone is important for the development of effective anti tumor therapies In this review we discuss recent evidence supporting the role of hypoxia in the context of brain tumors,https://www.semanticscholar.org/paper/8d6d3c45071841bd56acbe1b432729d6e4e51999
551491822de1d8b5cbfaa7c9b4c5abb34695ec2c,2021,Tumor immune microenvironment in brain metastases from gynecologic malignancies,None,https://www.semanticscholar.org/paper/551491822de1d8b5cbfaa7c9b4c5abb34695ec2c
0fdaf57813bb38fd5315765ecfd75a7e23c04455,2023,New trends in brain tumor immunity with the opportunities of lymph nodes targeted drug delivery,None,https://www.semanticscholar.org/paper/0fdaf57813bb38fd5315765ecfd75a7e23c04455
a677f6b1cf2fb6cbafdc6413f7942f3805862b9c,2021,Irradiation Modulated Murine Brain Microenvironment Enhances GL Tumor Growth and Inhibits Anti PD L Immunotherapy,Purpose Clinical evidence suggests radiation induces changes in the brain microenvironment that affect subsequent response to treatment This study investigates the effect of previous radiation delivered six weeks prior to orthotopic tumor implantation on subsequent tumor growth and therapeutic response to anti PD L therapy in an intracranial mouse model termed the Radiation Induced Immunosuppressive Microenvironment RI M model Method and Materials C Bl mice received focal hemispheric single fraction Gy radiation using the Leksell GammaKnife Perfexion a dose that does not produce frank gross radiation necrosis Non irradiated GL glioblastoma tumor cells were implanted six weeks later into the irradiated hemisphere Lesion volume was measured longitudinally by in vivo MRI In a separate experiment tumors were implanted into either previously irradiated Gy or non irradiated mouse brain mice were treated with anti PD L antibody and Kaplan Meier survival curves were constructed Mouse brains were assessed by conventional hematoxylin and eosin H E staining IBA staining which detects activated microglia and macrophages and fluorescence activated cell sorting FACS analysis Results Tumors in previously irradiated brain display aggressive invasive growth characterized by viable tumor and large regions of hemorrhage and necrosis Mice challenged intracranially with GL six weeks after prior intracranial irradiation are unresponsive to anti PD L therapy K M curves demonstrate a statistically significant difference in survival for tumor bearing mice treated with anti PD L antibody between RI M vs non irradiated mice The most prominent immunologic change in the post irradiated brain parenchyma is an increased frequency of activated microglia Conclusions The RI M model focuses on the persisting weeks to months impact of radiation applied to normal control state brain on the growth characteristics and immunotherapy response of subsequently implanted tumor GL tumors growing in the RI M grew markedly more aggressively with tumor cells admixed with regions of hemorrhage and necrosis and showed a dramatic loss of response to anti PD L therapy compared to tumors in non irradiated brain IHC and FACS analyses demonstrate increased frequency of activated microglia which correlates with loss of sensitivity to checkpoint immunotherapy Given that standard of care for primary brain tumor following resection includes concurrent radiation and chemotherapy these striking observations strongly motivate detailed assessment of the late effects of the RI M on tumor growth and therapeutic efficacy,https://www.semanticscholar.org/paper/a677f6b1cf2fb6cbafdc6413f7942f3805862b9c
501f6049c91df3d2c238afa6dcc955d188837496,2021,Tumor Nonimmune Microenvironment Related Gene Expression Signature Predicts Brain Metastasis in Lung Adenocarcinoma Patients after Surgery A Machine Learning Approach Using Gene Expression Profiling,Simple Summary It is important to be able to predict brain metastasis in lung adenocarcinoma patients however research in this area is still lacking Much of the previous work on tumor microenvironments in lung adenocarcinoma with brain metastasis concerns the tumor immune microenvironment The importance of the tumor nonimmune microenvironment extracellular matrix ECM epithelial mesenchymal transition EMT feature and angiogenesis has been overlooked with regard to brain metastasis We evaluated tumor nonimmune microenvironment related gene expression signatures that could predict brain metastasis after the surgical resection of lung adenocarcinoma using a machine learning approach We identified a tumor nonimmune microenvironment related gene expression signature and this signature showed high brain metastasis predictive power in four machine learning classifiers The immunohistochemical expression of the top three genes of the gene expression signature yielded similar results to NanoString tests Our tumor nonimmune microenvironment related gene expression signatures are important biological markers that can predict brain metastasis and provide patient specific treatment options Abstract Using a machine learning approach with a gene expression profile we discovered a tumor nonimmune microenvironment related gene expression signature including extracellular matrix ECM remodeling epithelial mesenchymal transition EMT and angiogenesis that could predict brain metastasis BM after the surgical resection of lung adenocarcinomas LUAD Gene expression profiling identified a tumor nonimmune microenvironment related gene expression signature that significantly correlated with BM Of the genes were ECM remodeling related genes The gene expression signature showed high BM predictive power in four machine learning classifiers areas under the receiver operating characteristic curve for na ve Bayes for support vector machine for random forest and for neural network Subgroup analysis revealed that the BM predictive power of the gene signature was higher in the early stage LUAD than in the late stage LUAD Pathway enrichment analysis showed that the upregulated differentially expressed genes were mainly enriched in the ECM receptor interaction pathway The immunohistochemical expression of the top three genes of the gene expression signature yielded similar results to NanoString tests The tumor nonimmune microenvironment related gene expression signatures found in this study are important biological markers that can predict BM and provide patient specific treatment options,https://www.semanticscholar.org/paper/501f6049c91df3d2c238afa6dcc955d188837496
e229ea86142620169b859fa355946a28cb961ba8,2021,Phenotypic Plasticity Conferred by the Metastatic Microenvironment of the Brain Strengthens the Intracranial Tumorigenicity of Lung Tumor Cells,Lung cancer is the leading cause of cancer related deaths and is the primary source of brain metastases Despite great advances in the study of the genetics and etiology of lung cancer in previous decades the identification of the factors and mechanisms underlying the brain metastasis of lung tumors is still an open question In this study the results of bioinformatic conjoint analysis revealed that the metastatic microenvironment in the brain conferred lung tumor cell phenotypic plasticity characterized by neural cell like and embryonic stem cell like features Meanwhile the metabolic phenotype of the educated tumor cells underwent transition characterized by oxygen related metabolism The results of the experiments demonstrated that the downregulation of HOXB weakened the tumorigenicity of lung tumor cells Bioinformatic prediction analysis also determined that many cell cycle associated factors were potentially transcribed by HOXB Collectively the results of this study suggested that under the influence of the metastatic environment of the brain lung tumor cells seemed to acquire phenotypic plasticity characterized by neural cell like features and this transition may be associated with the aberrant upregulation of HOXB,https://www.semanticscholar.org/paper/e229ea86142620169b859fa355946a28cb961ba8
0555ff69822541fb493f68c9b0e8b481eed6be52,2022,Friends with Benefits Chemokines Glioblastoma Associated Microglia Macrophages and Tumor Microenvironment,Glioma is the most common primary intracranial tumor and has the greatest prevalence of all brain tumors Treatment resistance and tumor recurrence in GBM are mostly explained by considerable alterations within the tumor microenvironment as well as extraordinary cellular and molecular heterogeneity Soluble factors extracellular matrix components tissue resident cell types resident or newly recruited immune cells together make up the GBM microenvironment Regardless of many immune cells a profound state of tumor immunosuppression is supported and developed posing a considerable hurdle to cancer cells immune mediated destruction Several studies have suggested that various GBM subtypes present different modifications in their microenvironment although the importance of the microenvironment in treatment response has yet to be determined Understanding the microenvironment and how it changes after therapies is critical because it can influence the remaining invasive GSCs and lead to recurrence This review article sheds light on the various components of the GBM microenvironment and their roles in tumoral development as well as immune related biological processes that support the interconnection interrelationship between different cell types Also we summarize the current understanding of the modulation of soluble factors and highlight the dysregulated inflammatory chemokine specific receptors cascades networks and their significance in tumorigenesis cancer related inflammation and metastasis,https://www.semanticscholar.org/paper/0555ff69822541fb493f68c9b0e8b481eed6be52
722fecb24a85d947a4f2be4d694291563c5752a1,2023,Tumor secreted lactate contributes to an immunosuppressive microenvironment and affects CD T cell infiltration in glioblastoma,Introduction Glioblastoma is a malignant brain tumor with poor prognosis Lactate is the main product of tumor cells and its secretion may relate to immunocytes activation However its role in glioblastoma is poorly understood Methods This work performed bulk RNA seq analysis and single cell RNA seq analysis to explore the role of lactate in glioblastoma progression Over glioblastoma samples were grouped into different clusters according to their expression and the results were validated with our own data the xiangya cohort Immunocytes infiltration analysis immunogram and the map of immune checkpoint genes expression were applied to analyze the potential connection between the lactate level with tumor immune microenvironment Furthermore machine learning algorithms and cell cell interaction algorithm were introduced to reveal the connection of tumor cells with immunocytes By co culturing CD T cells with tumor cells and performing immunohistochemistry on Xiangya cohort samples further validated results from previous analysis Discussion In this work lactate is proved that contributes to glioblastoma immune suppressive microenvironment High level of lactate in tumor microenvironment can affect CD T cells migration and infiltration ratio in glioblastoma To step further potential compounds that targets to samples from different groups were also predicted for future exploration,https://www.semanticscholar.org/paper/722fecb24a85d947a4f2be4d694291563c5752a1
41c38ed5de89f635671eaa8ab8218d15e5493c9b,2023,Modeling Human Brain Tumors and the Microenvironment Using Induced Pluripotent Stem Cells,Simple Summary Induced pluripotent stem cells iPSCs are crucial for disease modeling and cell based therapy because they serve as an infinite source of specific human cell types The use of iPSCs in cancer immunotherapy and cell transplantation therapy has garnered much attention in personalized medicine To improve the efficacy and specificity of brain cancer treatment iPSCs can be used to derive human brain tumor models for therapeutic evaluation This review summarizes the utilization of human iPSCs to generate brain specific cells organoids and tumor models for brain cancer modeling and drug testing In addition current challenges limitations and future prospects to find a more efficacious approach for treating human brain cancers are discussed Abstract Brain cancer is a group of diverse and rapidly growing malignancies that originate in the central nervous system CNS and have a poor prognosis The complexity of brain structure and function makes brain cancer modeling extremely difficult limiting pathological studies and therapeutic developments Advancements in human pluripotent stem cell technology have opened a window of opportunity for brain cancer modeling providing a wealth of customizable methods to simulate the disease in vitro This is achieved with the advent of genome editing and genetic engineering technologies that can simulate germline and somatic mutations found in human brain tumors This review investigates induced pluripotent stem cell iPSC based approaches to model human brain cancer The applications of iPSCs as renewable sources of individual brain cell types brain organoids blood brain barrier BBB and brain tumor models are discussed The brain tumor models reviewed are glioblastoma and medulloblastoma The iPSC derived isogenic cells and three dimensional D brain cancer organoids combined with patient derived xenografts will enhance future compound screening and drug development for these deadly human brain cancers,https://www.semanticscholar.org/paper/41c38ed5de89f635671eaa8ab8218d15e5493c9b
6db5c6f8a04901fb77a7054b3d78ba6f0a75bdb9,2023,The immune cell landscape of glioblastoma patients highlights a myeloid enriched and immune suppressed microenvironment compared to metastatic brain tumors,Introduction Brain metastases BrM which commonly arise in patients with melanoma breast cancer and lung cancer are associated with a poor clinical prognosis In this context the tumor microenvironment TME plays an important role since it either promotes or inhibits tumor progression Our previous studies have characterized the immunosuppressive microenvironment of glioblastoma GBM The aim of this study is to compare the immune profiles of BrM and GBM in order to identify potential differences that may be exploited in their differential treatment Methods Tumor and or blood samples were taken from BrM patients and GBM patients Multi parametric flow cytometry was used to evaluate myeloid and lymphoid cells as well as the expression of immune checkpoints in the TME and blood In selected cases the immunosuppressive ability of sorted myeloid cells was tested and the ex vivo proliferation of myeloid lymphoid and tumor cell populations was analyzed Results High frequencies of myeloid cells dominated both the BrM and GBM landscapes but a higher presence of tumor associated macrophages was observed in GBM while BrM were characterized by a significant presence of tumor infiltrating lymphocytes Exhaustion markers were highly expressed in all T cells from both primary and metastatic brain tumors Ex vivo analysis of the cell cycle of a single sample of a BrM and of a GBM revealed subsets of proliferating tumor cells and blood derived macrophages but quiescent resident microglial cells and few proliferating lymphocytes Macrophages sorted from a single lung BrM exhibited a strong immunosuppressive activity as previously shown for primary GBM Finally a significant expansion of some myeloid cell subsets was observed in the blood of both GBM and BrM patients Discussion Our results define the main characteristics of the immune profile of BrM and GBM which are distinguished by different levels of immunosuppressive myeloid cells and lymphocytes devoid of effector function Understanding the role of the different cells in establishing the metastatic setting is critical for improving the therapeutic efficacy of new targeted immunotherapy strategies,https://www.semanticscholar.org/paper/6db5c6f8a04901fb77a7054b3d78ba6f0a75bdb9
a88e2645f5d4f9a98f3399d713fb3386e0d8f036,2023,Dissecting Intra tumor Heterogeneity in the Glioblastoma Microenvironment Using Fluorescence Guided Multiple Sampling,Abstract The treatment of the most aggressive primary brain tumor in adults glioblastoma GBM is challenging due to its heterogeneous nature invasive potential and poor response to chemo and radiotherapy As a result GBM inevitably recurs and only a few patients survive years post diagnosis GBM is characterized by extensive phenotypic and genetic heterogeneity creating a diversified genetic landscape and a network of biological interactions between subclones ultimately promoting tumor growth and therapeutic resistance This includes spatial and temporal changes in the tumor microenvironment which influence cellular and molecular programs in GBM and therapeutic responses However dissecting phenotypic and genetic heterogeneity at spatial and temporal levels is extremely challenging and the dynamics of the GBM microenvironment cannot be captured by analysis of a single tumor sample In this review we discuss the current research on GBM heterogeneity in particular the utility and potential applications of fluorescence guided multiple sampling to dissect phenotypic and genetic intra tumor heterogeneity in the GBM microenvironment identify tumor and non tumor cell interactions and novel therapeutic targets in areas that are key for tumor growth and recurrence and improve the molecular classification of GBM,https://www.semanticscholar.org/paper/a88e2645f5d4f9a98f3399d713fb3386e0d8f036
9c601faf53be5b49b7e6f9404de6471a66e759e6,2023,Single cell RNA sequencing identifies critical transcription factors of tumor cell invasion induced by hypoxia microenvironment in glioblastoma,Rationale Glioblastoma GBM is an aggressive malignant primary brain cancer with poor survival Hypoxia is a hallmark of GBM which promotes tumor cells spreading invasion into the healthy brain tissue Methods To better elucidate the influence of hypoxia on GBM invasion we proposed a data driven modeling framework for predicting cellular hypoxia CHPF by integrating single cell transcriptome profiling and hypoxia gene signatures Results We characterized the hypoxia status landscape of GBM cells and observed that hypoxic cells were only present in the tumor core Then by investigating the cell cell communication between immune cells and tumor cells we discovered significant interaction between macrophages and tumor cells in hypoxic microenvironment Notably we dissected the functional heterogeneity of tumor cells and identified a hypoxic subpopulation that had highly invasive potential By constructing cell status specific gene regulatory networks we further identified critical regulators of tumor invasion induced by hypoxic microenvironment Finally we confirmed that knocking down two critical regulators CEBPD and FOSL could reduce the invasive ability of GBM under hypoxic conditions Additionally we revealed the therapeutic effect of Axitinib and Entinostat through the mice model Conclusion Our work revealed the critical regulators in hypoxic subpopulation with high invasive potential in GBM which may have practical implications for clinical targeted hypoxia cancer drug therapy,https://www.semanticscholar.org/paper/9c601faf53be5b49b7e6f9404de6471a66e759e6
7f1fa3d0920fc87093abcbc37526a2343d511685,2023,Microenvironment and the progress of immunotherapy in clinical practice of NSCLC brain metastasis,One of the most frequent distant metastases of lung cancer occurs in the brain The average natural survival duration for patients with lung cancer who have brain metastases is about to months Knowledge about brain metastases is currently restricted since they are more difficult to acquire than other metastases This review begins with an analysis of the immune microenvironment of brain metastases focuses primarily on the functions of microglia astrocytes neurons and tumor infiltrating lymphocytes in the microenvironment of brain metastases and offers an atlas of the immune microenvironment of brain metastases involving significant cells In an effort to give researchers new research ideas the study also briefly covers how immunotherapy for non small cell lung cancer with brain metastases is currently faring,https://www.semanticscholar.org/paper/7f1fa3d0920fc87093abcbc37526a2343d511685
b7a1ec12e0edb678f293d997b75a9434ff0f659e,2023,The Tumor Immune Microenvironment in Primary CNS Neoplasms A Review of Current Knowledge and Therapeutic Approaches,Primary CNS neoplasms are responsible for considerable mortality and morbidity and many therapies directed at primary brain tumors have proven unsuccessful despite their success in preclinical studies Recently the tumor immune microenvironment has emerged as a critical aspect of primary CNS neoplasms that may affect their malignancy prognosis and response to therapy across patients and tumor grades This review covers the tumor microenvironment of various primary CNS neoplasms with a focus on glioblastoma and meningioma Additionally current therapeutic strategies based on elements of the tumor microenvironment including checkpoint inhibitor therapy and immunotherapeutic vaccines are discussed,https://www.semanticscholar.org/paper/b7a1ec12e0edb678f293d997b75a9434ff0f659e
aa5c0ae4ca8e2a4d5153580fa1dd711704cc3ae1,2022,Epigenetic Underpinnings of Inflammation A Key to Unlock the Tumor Microenvironment in Glioblastoma,Glioblastoma GBM is the most common malignant brain tumor in adults and immunotherapies and genetic therapies for GBM have evolved dramatically over the past decade but GBM therapy is still facing a dilemma due to the high recurrence rate The inflammatory microenvironment is a general signature of tumors that accelerates epigenetic changes in GBM and helps tumors avoid immunological surveillance GBM tumor cells and glioma associated microglia macrophages are the primary contributors to the inflammatory condition meanwhile the modification of epigenetic events including DNA methylation non coding RNAs and histone methylation and deacetylases involved in this pathological process of GBM finally result in exacerbating the proliferation invasion and migration of GBM On the other hand histone deacetylase inhibitors DNA methyltransferases inhibitors and RNA interference could reverse the inflammatory landscapes and inhibit GBM growth and invasion Here we systematically review the inflammatory associated epigenetic changes and regulations in the microenvironment of GBM aiming to provide a comprehensive epigenetic profile underlying the recognition of inflammation in GBM,https://www.semanticscholar.org/paper/aa5c0ae4ca8e2a4d5153580fa1dd711704cc3ae1
0fab04fb48b831391818e27dd728a8e7383f31cc,2022,PD PD L immune checkpoint as a potential target for preventing brain tumor progression,None,https://www.semanticscholar.org/paper/0fab04fb48b831391818e27dd728a8e7383f31cc
e65c0ee673e5175b3dfa029b604331c2e9f5c8c0,2022,Gut Microbiome Alterations Affect Glioma Development and Foxp Expression in Tumor Microenvironment in Mice,Glioma is the most common malignant tumor of the central nervous system CNS with high degree of malignancy and poor prognosis The gut microbiome GM is composed of microorganisms with different properties and functions which play an important role in human physiology and biological activities It has been proved that GM can affect the development of glioma through natural immunity but whether GM can affect glioma through adaptive immunity and whether there are some microorganisms in the GM that may affect glioma growth still remain unclear In our study we evaluated the relationship between GM and glioma We proved that I glioma growth can induce structural changes of mouse GM including the decreased abundance of Bacteroidia and increased abundance of Firmicutes II GM dysbiosis can downregulate Foxp expression in the brain and promote glioma growth A balanced environment of GM can upregulate the expression of Foxp in the brain and delay the development of glioma III The increased abundance of Bacteroidia is associated with accelerated glioma progression while its decreased abundance is associated with delayed glioma progression which may be one of the key microorganisms affecting glioma growth This study is helpful to reveal the relationship between GM and glioma development and provide new ideas for adjuvant therapy of glioma,https://www.semanticscholar.org/paper/e65c0ee673e5175b3dfa029b604331c2e9f5c8c0
b1a49dbc41ea089af116105655104a0fde813e94,2020,Modeling the Interaction between the Microenvironment and Tumor Cells in Brain Tumors,None,https://www.semanticscholar.org/paper/b1a49dbc41ea089af116105655104a0fde813e94
dd0d17cb7b8320c54a6732375ed310ab4c2edec1,2020,The melanoma brain metastatic microenvironment aldolase C partakes in shaping the malignant phenotype of melanoma cells a case of inter tumor heterogeneity,Previous studies indicated that microglia cells upregulate the expression of aldolase C ALDOC in melanoma cells The present study using brain metastasizing variants from three human melanomas explores the functional role of ALDOC in the formation and maintenance of melanoma brain metastasis MBM ALDOC overexpression impacted differentially the malignant phenotype of these three variants In the first variant ALDOC overexpression promoted cell viability adhesion to and transmigration through a layer of brain endothelial cells and amplified brain micrometastasis formation The cross talk between this MBM variant and microglia cells promoted the proliferation and migration of the latter cells In sharp contrast ALDOC overexpression in the second brain metastasizing melanoma variant reduced or did not affect the same malignancy features In the third melanoma variant ALDOC overexpression augmented certain characteristics of malignancy and reduced others The analysis of biological functions and disease pathways in the ALDOC overexpressing variants clearly indicated that ALDOC induced the expression of tumor progression promoting genes in the first variant and antitumor progression properties in the second variant Overall these results accentuate the complex microenvironment interactions between microglia cells and MBM and the functional impact of intertumor heterogeneity Since intertumor heterogeneity imposes a challenge in the planning of cancer treatment we propose to employ the functional response of tumors with an identical histology to a particular drug or the molecular signature of this response as a predictive indicator of response nonresponse to this drug,https://www.semanticscholar.org/paper/dd0d17cb7b8320c54a6732375ed310ab4c2edec1
